ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,factor_expansion
2025,3,49915,1,152,1,1,202312499151015211,1.0,1,1,1,2,,1,44,1,2,9,6,1980,1,,,,,,,,,,,,,,,,2144,2410,3,5.0,1.0,,4,400,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4.0,12000.0,,,,,,,,,,,,,,,1,1,1,1.0,2,,2,,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,12000.0,,,,,,,,4000.0,12000,12000,16000,1,1962.12370348928
2025,3,27224,1,53,1,1,202503272241005311,,1,1,1,2,,1,57,1,1,12,6,1967,1,,,,,,,,,,,,,,,,2631,4220,3,5.0,1.0,,5,2000,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4.0,12000.0,,,,,,,,,,,,,,,1,3,1,1.0,2,,1,1.0,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,12,2,,2,2,2,2,2,2,10,6,1,12000.0,,,,,,,,4000.0,12000,12000,16000,1,910.802996533465
2025,5,2304701,1,119,1,1,20240523047011011911,1.0,1,1,1,2,,1,54,1,1,3,4,1971,1,,,,,,,,,,,,,,,,3314,4530,1,,1.0,,1,3,0,11,11,11,11,0,11,55,12.0,67,1,,1,1.0,1,2,,,,10000.0,,,,6000.0,,,,,,,,,1,5,2,,2,,2,,2,,1,5.0,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,10000.0,,,6000.0,,,,16000,10000,16000,1,660.962140545659
2025,3,26444,1,63,1,1,202412264441006311,1.0,1,1,1,2,,1,56,1,1,21,9,1968,1,,,,,,,,,,,,,,,,2212,8620,3,5.0,1.0,,2,30,5,10,10,10,10,10,10,65,,65,1,,1,1.0,1,2,4.0,12000.0,,,,,,,,,,,,,,,2,3,1,1.0,2,,1,1.0,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,12,2,,2,2,2,2,2,2,10,6,1,12000.0,,,,,,,,3833.0,12000,12000,15833,1,1637.53793544195
2025,3,25524,1,7,1,1,202412255241000711,1.0,1,1,1,2,,2,51,1,1,8,1,1974,1,,,,,,,,,,,,,,,,1114,8412,3,2.0,,,5,1000,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4.0,15600.0,,,,,,,,,,,,,,,1,3,1,1.0,2,,1,1.0,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,12,2,,2,2,2,2,2,2,10,7,1,15600.0,,,,,,,,50.0,15600,15600,15650,1,914.821659625603
2025,5,19839,1,110,1,1,202402198391011011,1.0,1,1,1,2,,1,29,1,1,20,2,1996,1,,,,,,,,,,,,,,,,9629,7490,2,,2.0,2.0,1,1,6,6,6,6,0,6,0,30,18.0,53,2,53.0,1,1.0,1,2,,,,,,3100.0,,,,,,,,,,,1,1,1,2.0,2,,2,,2,,2,,2,,2,,2,,1,2.0,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,1,,,12500.0,,3100.0,,,,,15600,12500,15600,1,1283.48820888282
2025,4,29453,1,111,1,1,202404294531011111,1.0,1,1,1,2,,1,42,1,1,10,6,1982,1,,,,,,,,,,,,,,,,5211,4641,2,,1.0,,1,2,0,12,12,12,12,12,12,72,,72,1,,1,1.0,1,2,,,,15000.0,250.0,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,2,2,1,,,15000.0,250.0,,,,,,15250,15250,15250,1,1036.63654449463
2025,4,28454,1,71,1,1,202504284541007112,1.0,2,2,1,2,,1,62,2,2,21,7,1962,1,,,,,,,,,,,,,,,,2212,8610,3,2.0,,,5,998,0,6,6,6,6,6,6,36,10.0,46,1,,2,,2,2,4.0,13000.0,,,,2000.0,,,,,,,,,,,2,1,1,1.0,2,,2,,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,11,7,,2,2,2,2,2,2,10,7,1,13000.0,,,,2000.0,,,,50.0,15000,13000,15050,1,956.248468398494
2025,5,2734402,1,47,1,1,20240227344021004711,1.0,1,1,1,2,,1,66,1,1,18,9,1958,1,,,,,,,,,,,,,,,,2631,8413,3,2.0,,,5,9998,0,8,8,8,0,8,0,32,,40,2,40.0,2,,2,2,4.0,15000.0,,,,,,,,,,,,,,,1,1,1,1.0,2,,2,,2,,2,,2,,2,,2,,2,,1,1.0,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,15000.0,,,,,,,,50.0,15000,15000,15050,1,913.47609125995
2025,5,26896,1,21,1,1,202408268961002112,1.0,2,6,1,2,,2,58,2,2,10,5,1967,1,,,,,,,,,,,,,,,,2611,8423,3,2.0,,,5,9998,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,4.0,15000.0,,,,,,,,,,,,,,,1,2,2,,1,1.0,2,,2,,2,,2,,2,,2,,1,1.0,2,,2,,2,,12,2,,2,2,2,2,2,2,10,7,1,15000.0,,,,,,,,50.0,15000,15000,15050,1,750.600797342413
