anio,mes,conglomerado,muestra,selviv,hogar,region,llave_panel,estrato,c201,c203,c204,c205,c206,c207,c208,nroinf,c301_dia,c301_mes,c301_anio,c303,c304,c305,c306_1,c306_2,c306_3,c306_4,c306_5,c306_6,c306_7,c306_8,c306_9,c306_10,c306_10a,c306_11,c300n,c306a,c308_cod,c309_cod,c310,c311,c312,c313,c317,c317a,c318_1,c318_2,c318_3,c318_4,c318_5,c318_6,c318_7,c318_t,c328_t,whorat,c330,c331,c333,c334,p209h,c335,c338,c339_1,c341_t,c342,c344,c345_1,c347_t,c348,c350,c352,c353,c354,c355,c356,c357_i,c358,c359,seguro1,c361_1,c362_1,c361_2,c362_2,c361_3,c362_3,c361_4,c362_4,c361_5,c362_5,c361_6,c362_6,c361_7,c362_7,c361_8,c362_8,c364_1,c365_1,c364_2,c365_2,c364_3,c365_3,c364_4,c365_4,c366,c366_1,c366_2,c375_1,c375_2,c375_3,c375_4,c375_5,c375_6,c376,c377,ocup300,i339_1,d341_t,i342,d344,i345_1,i348,d347_t,d350,d351_t,ingtot,ingtotp,ingtrabw,resident,factor_expansion,trimestre,fa_amj24,fa_efm24,fa_jas24,fa_efm25,fa_son24,grupo_edad,tiene_seguro,nivel_educativo_agrupado
2025,1,1893102,1,59,1,1,20241018931021005911,1,1,1,1,2, ,1,39.0,1,7.0,3.0,1985.0,1,,, , , , , , , , , , , , ,1, ,7312.0,2395.0,3,5,3,2,1,4.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,40.0,,48.0,2,48.0,2, ,2,2,2,500.0,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,2165.0, ,,,,,,, ,2165.0,2165.0,2165.0,1,,2025_EneFebMar,,,,1451.22833874301,,25-39,1,Superior No Univ.
2025,1,1893102,1,59,1,1,20241018931021005912,1,2,2,1,2, ,2,38.0,2,23.0,11.0,1986.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,1,1,9, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,3,, ,,,,,,, ,,,,1,,2025_EneFebMar,,,,1367.64771128564,,25-39,1,Superior No Univ.
2025,1,1893102,1,59,1,1,20241018931021005913,1,3,3,1,2, ,1,17.0,3,19.0,1.0,2007.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,4,1,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2025_EneFebMar,,,,1161.59173403033,,15-24,1,Superior Univ.
2025,1,1893102,1,62,1,1,20241018931021006211,1,1,1,1,2, ,1,38.0,1,14.0,7.0,1986.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,1,5,1,1,13,5,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,2,, ,,,,,,, ,,,,1,,2025_EneFebMar,,,,1451.22833874301,,25-39,1,Secundaria
2025,1,1893102,1,62,1,1,20241018931021006212,1,2,2,1,2, ,2,36.0,2,6.0,2.0,1988.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,1,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2025_EneFebMar,,,,1367.64771128564,,25-39,1,Secundaria
2025,1,1893102,1,63,1,1,20241018931021006311,1,1,1,1,2, ,2,46.0,1,30.0,10.0,1978.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,1,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2025_EneFebMar,,,,1091.54949473448,,40-59,1,Primaria
2025,1,1893102,1,63,1,1,20241018931021006312,1,2,2,1,2, ,1,48.0,2,20.0,6.0,1976.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,7,1,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,4,, ,,,,,,, ,,,,1,,2025_EneFebMar,,,,1210.71335295686,,40-59,1,Secundaria
2025,1,1893102,1,63,1,1,20241018931021006313,1,3,3,1,2, ,1,24.0,3,12.0,11.0,2000.0,1,,, , , , , , , , , , , , ,3, ,4321.0,4649.0,3,5,2,2,1,7.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,54.0,,54.0,1,,2, ,2,2,2,300.0,78.0,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1299.0,338,,,,,,, ,1637.0,1637.0,1637.0,1,,2025_EneFebMar,,,,1161.59173403033,,15-24,1,Secundaria
2025,1,47160,1,20,1,1,202410471601002011,1,1,1,1,2, ,1,57.0,1,1.0,7.0,1967.0,1,,, , , , , , , , , , , , ,1, ,9313.0,4100.0,3,5,3,2,1,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,,48.0,2,48.0,1,1,1,1,2,80.0,10.0,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,346.0,43,,,,,,, ,389.0,389.0,389.0,1,,2025_EneFebMar,,,,1472.83105890398,,40-59,1,Secundaria
2025,1,47160,1,21,1,1,202310471601002111,1,1,1,1,2, ,1,51.0,1,22.0,3.0,1973.0,1,,, , , , , , , , , , , , ,1, ,8173.0,1702.0,3,5,1, ,4,120.0,0.0,9.0,9.0,0.0,9.0,9.0,6.0,42.0,,51.0,2,51.0,2, ,2,2,4,1400.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1400.0, ,,,,,,,409,1400.0,1400.0,1809.0,1,,2025_EneFebMar,,,,1472.83105890398,,40-59,1,Secundaria
2025,1,47160,1,21,1,1,202310471601002112,1,2,2,1,2, ,2,51.0,3,28.0,12.0,1973.0,1,,, , , , , , , , , , , , ,2, ,9111.0,9700.0,6, , , ,1,2.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,50.0,,50.0,1,,2, ,2,2,4,1200.0,75.0,, ,, ,, , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1200.0,325,,,,,,, ,1525.0,1525.0,1525.0,1,,2025_EneFebMar,,,,1327.86839613981,,40-59,1,Secundaria
2025,1,47160,1,21,1,1,202310471601002113,1,3,3,1,2, ,1,28.0,3,9.0,3.0,1996.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,8,1,2,11, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2025_EneFebMar,,,,1765.41719445171,,25-39,1,Superior No Univ.
2025,1,47160,1,21,1,1,202310471601002114,1,4,3,1,2, ,1,16.0,4,26.0,5.0,2008.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,4,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,4,2,1,3, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2025_EneFebMar,,,,1413.07467987178,,15-24,1,Secundaria
2025,1,2747001,1,32,1,1,20231027470011003221,1,1,1,1,2, ,2,25.0,1,6.0,10.0,1999.0,1,,, , , , , , , , , , , , ,1, ,5412.0,8411.0,3,2, , ,5,9998.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,48.0,,48.0,1,,2, ,2,2,4,1950.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1,1950.0, ,,,,,,,25,1950.0,1950.0,1975.0,1,,2025_EneFebMar,,,,1435.57834134366,,25-39,1,Superior No Univ.
2025,1,2747001,1,34,1,1,20231027470011003411,1,1,1,1,2, ,2,50.0,1,30.0,8.0,1974.0,1,,, , , , , , , , , , , , ,1, ,9629.0,8292.0,3,5,1, ,2,30.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,2, ,2,2,4,1200.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,1200.0, ,,,,,,,100,1200.0,1200.0,1300.0,1,,2025_EneFebMar,,,,1145.76641353963,,40-59,1,Secundaria
2025,1,2750801,1,62,1,1,20241027508011006211,1,1,1,1,2, ,1,30.0,1,5.0,3.0,1994.0,1,,, , , , , , , , , , , , ,1, ,3314.0,4771.0,3,5,1, ,4,500.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,2, ,2,2,4,3000.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,3000.0, ,,,,,,,750,3000.0,3000.0,3750.0,1,,2025_EneFebMar,,,,1094.65734381333,,25-39,1,Superior No Univ.
2025,1,2750801,1,62,1,1,20241027508011006212,1,2,2,1,2, ,2,28.0,2,18.0,11.0,1996.0,2,1.0,, , , , , , , , , , , , ,2, ,9629.0,8530.0,3,5,1, ,5,9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.0,2,48.0,2, ,2,2,4,2500.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,2500.0, ,,,,,,,624,2500.0,2500.0,3124.0,1,,2025_EneFebMar,,,,1031.61271795798,,25-39,1,Superior No Univ.
2025,1,23432,1,102,1,1,202310234321010211,1,1,1,1,2, ,1,45.0,1,24.0,1.0,1979.0,1,,, , , , , , , , , , , , ,1, ,5120.0,5610.0,3,5,1, ,1,6.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,2, ,2,2,4,1800.0,12.0,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,1,1,1,1800.0,360,,,,,,,300,2160.0,2160.0,2460.0,1,,2025_EneFebMar,,,,1458.06583446841,,40-59,1,Superior No Univ.
2025,1,23432,1,102,1,1,202310234321010212,1,2,2,1,2, ,2,44.0,2,31.0,8.0,1980.0,1,,, , , , , , , , , , , , ,2, ,4417.0,5610.0,3,5,1, ,1,6.0,8.0,0.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,2, ,2,2,4,2000.0,12.0,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,6,1,2000.0,360,,,,,,, ,2360.0,2360.0,2360.0,1,,2025_EneFebMar,,,,1647.06236744179,,40-59,1,Superior No Univ.
2025,1,23432,1,109,1,1,202310234321010911,1,1,1,1,2, ,2,64.0,1,17.0,7.0,1960.0,1,,, , , , , , , , , , , , ,1, ,9112.0,8121.0,3,4,1, ,3,80.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,2, ,2,2,4,1200.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1,1200.0, ,,,,,,,200,1200.0,1200.0,1400.0,1,,2025_EneFebMar,,,,1314.55643155883,,60+,1,Superior Univ.
2025,1,20776,1,75,1,1,202410207761007511,1,1,1,1,2, ,2,42.0,1,1.0,11.0,1982.0,1,,, , , , , , , , , , , , ,1, ,5212.0,7830.0,3,4,1, ,4,450.0,4.0,0.0,0.0,0.0,0.0,8.0,8.0,20.0,,48.0,2,48.0,2, ,2,2,4,1200.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1200.0, ,,,,,,,255,1200.0,1200.0,1455.0,1,,2025_EneFebMar,,,,935.918969079451,,40-59,1,Secundaria
2025,1,20776,1,75,1,1,202410207761007512,1,2,3,1,2, ,2,20.0,2,2.0,10.0,2004.0,1,,, , , , , , , , , , , , ,2, ,9321.0,1410.0,3,5,2,1,1,10.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,1,1,1,2,2,300.0,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1299.0, ,,,,,,, ,1299.0,1299.0,1299.0,1,,2025_EneFebMar,,,,887.781799885501,,15-24,1,Secundaria
2025,1,20776,1,75,1,1,202410207761007513,1,3,3,1,2, ,2,18.0,3,12.0,12.0,2006.0,1,,, , , , , , , , , , , , ,3, ,5230.0,4771.0,3,5,2,2,1,5.0,11.0,11.0,11.0,0.0,11.0,11.0,11.0,66.0,,66.0,1,,2, ,2,2,4,1025.0,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025.0, ,,,,,,, ,1025.0,1025.0,1025.0,1,,2025_EneFebMar,,,,887.781799885501,,15-24,1,Secundaria
2025,1,20776,1,76,1,1,202410207761007611,1,1,1,1,2, ,2,68.0,1,6.0,11.0,1956.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,1,2,7, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,3,0, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2025_EneFebMar,,,,746.977360749385,,60+,1,Primaria
2025,1,20776,1,76,1,1,202410207761007612,1,2,3,1,2, ,2,36.0,2,12.0,10.0,1988.0,1,,, , , , , , , , , , , , ,2, ,4110.0,2410.0,3,5,1, ,4,110.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,40.0,,45.0,2,45.0,2, ,2,2,4,4000.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,4000.0, ,,,,,,,1041,4000.0,4000.0,5041.0,1,,2025_EneFebMar,,,,935.918969079451,,25-39,1,Superior Univ.
